playerName,team_name,label,date,318.0
A. Abdullahi,Górnik Zabrze,Pogoń Szczecin vs Górnik Zabrze,2025-08-17,9.962e-05
A. Buksa,GKS Katowice,GKS Katowice vs Raków Częstochowa,2025-07-19,1.462e-05
A. Buksa,GKS Katowice,GKS Katowice vs Zagłębie Lubin,2025-07-28,0.0019825
A. Buksa,GKS Katowice,Górnik Zabrze vs GKS Katowice,2025-08-23,0.05757284
A. Buksa,GKS Katowice,Widzew Łódź vs GKS Katowice,2025-08-02,0.00032121
A. Błąd,GKS Katowice,GKS Katowice vs Arka Gdynia,2025-08-16,0.03166885
A. Błąd,GKS Katowice,GKS Katowice vs Cracovia,2025-09-19,0.03120877
A. Błąd,GKS Katowice,GKS Katowice vs Radomiak Radom,2025-08-29,0.00027782
A. Błąd,GKS Katowice,GKS Katowice vs Raków Częstochowa,2025-07-19,0.01082436
A. Błąd,GKS Katowice,GKS Katowice vs Zagłębie Lubin,2025-07-28,0.00508192
A. Błąd,GKS Katowice,Górnik Zabrze vs GKS Katowice,2025-08-23,0.01913496
A. Błąd,GKS Katowice,Lechia Gdańsk vs GKS Katowice,2025-09-12,0.03488355
A. Błąd,GKS Katowice,Legia Warszawa vs GKS Katowice,2025-08-10,0.01797326
A. Czerwiński,GKS Katowice,GKS Katowice vs Arka Gdynia,2025-08-16,0.02503266
A. Czerwiński,GKS Katowice,GKS Katowice vs Cracovia,2025-09-19,0.08465684
A. Czerwiński,GKS Katowice,GKS Katowice vs Radomiak Radom,2025-08-29,0.047005479999999995
A. Czerwiński,GKS Katowice,GKS Katowice vs Raków Częstochowa,2025-07-19,0.01977951
A. Czerwiński,GKS Katowice,GKS Katowice vs Zagłębie Lubin,2025-07-28,0.03127213
A. Czerwiński,GKS Katowice,Lechia Gdańsk vs GKS Katowice,2025-09-12,0.1841641
A. Czerwiński,GKS Katowice,Legia Warszawa vs GKS Katowice,2025-08-10,0.06309175
A. Czerwiński,GKS Katowice,Widzew Łódź vs GKS Katowice,2025-08-02,0.0132018
A. Douglas,Lech Poznań,Lech Poznań vs Cracovia,2025-07-18,0.014856679999999999
A. Douglas,Lech Poznań,Lech Poznań vs Widzew Łódź,2025-08-31,0.00037204999999999996
A. Douglas,Lech Poznań,Nieciecza vs Lech Poznań,2025-09-20,0.00886085
A. Edmundsson,Wisła Płock,Arka Gdynia vs Wisła Płock,2025-08-29,0.18438108
A. Edmundsson,Wisła Płock,Raków Częstochowa vs Wisła Płock,2025-07-27,0.00081836
A. Edmundsson,Wisła Płock,Widzew Łódź vs Wisła Płock,2025-08-09,0.01086035
A. Edmundsson,Wisła Płock,Wisła Płock vs Korona Kielce,2025-07-19,0.03766884
A. Edmundsson,Wisła Płock,Wisła Płock vs Legia Warszawa,2025-08-17,0.00109341
A. Edmundsson,Wisła Płock,Wisła Płock vs Piast Gliwice,2025-08-01,0.00234812
A. Edmundsson,Wisła Płock,Wisła Płock vs Zagłębie Lubin,2025-08-25,0.03238154
A. Gholizadeh,Lech Poznań,Lech Poznań vs Górnik Zabrze,2025-08-02,0.02624307
A. Gholizadeh,Lech Poznań,Lechia Gdańsk vs Lech Poznań,2025-07-26,0.0033654400000000004
A. Hasić,Cracovia,Cracovia vs Lechia Gdańsk,2025-08-03,0.23969382
A. Hasić,Cracovia,Cracovia vs Nieciecza,2025-07-25,0.20011117
